Course ID,Date Added,Collection Language,Course Title,Category,Subcategory
3669866,2021-02-26,JP,【初心者から上級者まで】１日で学べるパワーポイントの教科書マスターコース,Office Productivity,Presentations
3723270,2021-02-26,JP,Nextjs + Tailwind CSS + Django REST Framework で学ぶモダンReact開発,Development,Web Development
3682810,2021-02-26,JP,AZ-900: Microsoft Azure Fundamentals 模擬問題集,Cloud Computing,Cloud Certification
3551788,2021-02-26,JP,最新版：Python + Django3.1 Djangoを超詳細に解説、Pythonアプリケーション開発マスター講座,Development,Web Development
3536216,2021-02-26,JP,TOEIC L&Rテスト・リーディング絶対攻略！1ヶ月で英語の長文がスムーズに読めるようになるタニケイ式速読トレーニング,Personal Development,Language Learning
3156378,2021-02-26,JP,【入門編】デジタルマーケティング初心者のためのKPI攻略講座～基本用語の理解から実践まで～,Marketing,Digital Marketing
3686428,2021-02-26,JP,超初心者が最も簡単にAWSアーキテクチャ構築を学習する講座,Cloud Computing,Cloud Fundamentals
3075074,2021-02-26,JP,【入門編】ゼロから始めるデジタルマーケティング～企画提案書が作れるターゲティング、コンセプトメイク、メディア選定～,Marketing,Digital Marketing
3827154,2021-02-25,EN,Google Cloud Certification - Associate Cloud Engineer - 2021,Cloud Computing,Cloud Certification
2945044,2021-02-25,EN,AWS Security and Governance Administration for Professionals,Cloud Computing,Cloud Development
2268814,2021-02-25,EN,Amazon Cognito: The Complete Introduction (2019),Cloud Computing,Cloud Development
3597496,2021-08-31,EN,More than Certified in Terraform,Development,Development Tools
3732336,2021-02-25,EN,ITIL 4 Foundation Course: Video Lectures + Full Length Tests,IT Operations,IT Certifications
2927502,2021-02-25,EN,"JBOSS EAP Basics-Administration,configuration & development",Development,Development Tools
3095648,2021-02-25,EN,OutSystems Reactive for Beginners,Development,Programming Languages
2619542,2021-02-25,EN,HVAC Fundamentals and BMS Controls,IT Operations,IT Certifications
3391838,2021-02-25,EN,Oracle Cloud Infrastructure Foundations Practice Tests 2021,IT Operations,IT Certifications
2583632,2021-02-24,EN,A Big Data Hadoop and Spark project for absolute beginners,Data Science,Big Data
3316982,2021-02-24,PT,Introdução à Psicologia Cognitiva Aplicada ao UX Design,Design,User Experience Design
3569919,2021-02-24,PT,Dominando CSS 3 com SASS / SCSS - [2021],Development,Web Development
3585712,2021-02-24,EN,1Z0-1054-20: Oracle Financials Cloud: General Ledger 2020,IT Operations,IT Certifications
3681538,2021-02-23,EN,Project Management Essentials: Ace Your Next Project!,Project Management & Operations,Project Management Fundamentals
3859044,2021-02-23,EN,Coaching for Growth and Success,Leadership & Management,Management
2788408,2021-02-23,EN,"Insightful Customer Interviews for Product Managers",Marketing,Marketing Strategy
3335208,2021-02-23,EN,Salesforce Experience (aka Community) Cloud Complete Guide,Development,Development Tools
3402164,2021-02-23,EN,"Docker and Kubernetes: The Complete Reference",Development,Development Tools
2208570,2021-02-23,FR,Le fonctionnement du système d'information en entreprise,IT Operations,Network & Security
3683662,2021-02-23,EN,2021 Python for Linear Regression in Machine Learning,Data Science,Machine Learning
3040448,2021-02-22,EN,Arista Essentials - Complete Course w/ ACE-A Practice Exams,IT Operations,IT Certifications
3771968,2021-02-22,FR,Communication écrite en entreprise : le guide complet,Leadership & Management,Communication
3712470,2021-02-22,FR,Développeur C# | Formation complète 2021,Development,Programming Languages
3819578,2021-02-22,FR,Gestion de projet Agile : Scrum et Kanban,Project Management & Operations,Agile & Scrum
3315948,2021-02-21,EN,AI-100: Designing and Implementing an Azure AI Solutions,IT Operations,IT Certifications
1720672,2021-02-20,EN,Learn Advanced Modern C++!,Development,Programming Languages
470752,2021-02-19,EN,IT Professional 2.0: Take Your Career To The Next Level,IT Operations,Operating Systems & Servers
2502550,2021-02-19,EN,Help Desk Professional: A guide to your IT career,IT Operations,Operating Systems & Servers
1889724,2021-02-19,EN,IT service operations and Service Desk management,IT Operations,Operating Systems & Servers
1839856,2021-02-19,EN,The complete Conversion Rate Optimization course,Marketing,Digital Marketing
3336410,2021-02-19,EN,Certified Kubernetes Security Specialist 2021,IT Operations,IT Certifications
2622266,2021-02-18,EN,LPI Linux Essentials 010-160 (6 Practice Exams),IT Operations,IT Certifications
3495246,2021-02-18,EN,CompTIA Security+ (SY0-601) Practice Exams & Simulated PBQs,IT Operations,IT Certifications
2652470,2021-02-18,EN,The Corporate Finance Course 2021,Finance & Accounting,Corporate Finance
3340850,2021-02-18,EN,Introduction to Financial Ratio Analysis,Finance & Accounting,Financial Modeling & Analysis
528440,2021-02-18,EN,Finance 101: Financial Skills for the Real World,Personal Development,Life Skills
3653900,2021-02-18,EN,Convolutional Neural Networks with TensorFlow in Python,Data Science,Machine Learning
1651284,2021-02-18,EN,Learn Java Automation Testing with Selenium,Development,Software Testing
1948756,2021-02-18,DE,Spark und Python für Big Data und Data Science mit PySpark,Development,Big Data
3127820,2021-02-18,EN,CCOAK Confluent Certified Operator for Apache Kafka PRACTICE,IT Operations,IT Certifications
2622730,2021-02-18,EN,gRPC [Node.js] MasterClass: Build Modern API & Microservices,Development,Software Engineering
1683326,2021-02-18,EN,TOTAL: CompTIA Cloud+ (CV0-002): 3 FULL Practice Tests,IT Operations,IT Certifications
2580126,2021-02-18,EN,TOTAL: CompTIA IT Fundamentals ITF+ (FCO-U61) Practice Tests,IT Operations,IT Certifications
1846756,2021-02-18,EN,Introduction to Blockchain with Industry Applications,Development,Database Design & Development
2789244,2021-02-18,EN,Cypress test automation for people in a hurry,Development,Software Testing
3359012,2021-02-18,EN,Cypress by Examples,Development,Software Testing
1547642,2021-02-18,EN,Optimization with Metaheuristics in Python,Data Science,Machine Learning
2889006,2021-02-18,EN,Oracle Fusion Smart View / Financial Reporting Studio / OTBI,IT Operations,Database Administration
3564811,2021-02-18,EN,Learn to Write Unity Compute Shaders,Development,Game Development
983494,2021-02-18,EN,Group Life Coaching Certification (Accredited),Personal Development,Health & Fitness
3060296,2021-02-18,EN,Redis - World's Fastest Database - Beginners to Advance,IT Operations,Database Design & Development
2979282,2021-02-18,EN,Unity DOTS Fundamentals - Making a full game with ECS,Development,Game Development
490376,2021-02-18,ES,Java para Administradores de Sistemas,IT Operations,IT Certifications
1890436,2021-02-18,EN,	Selenium Python - Step by Step for Beginners with Framework,Development,Software Testing
1038568,2021-02-18,EN,Adobe Muse CC Course - Design and Launch Websites,Design,Web Design
1977108,2021-02-17,EN,GraphQL & Apollo with Android - From Novice to Expert,Development,Mobile Development
2685196,2021-02-17,ES,"Aprende Catia Desde Cero ACDC",Design,Design Tools
3241532,2021-02-17,PT,Microsoft Excel: Completo de A a Z,Office Productivity,Spreadsheets
3772918,2021-02-17,PT,Domine Google Data Studio: o Curso Completo,Data Science,Data Visualization
3695986,2021-02-17,PT,Curso de PHP 8 - A Linguagem,Development,Programming Languages
3178182,2021-02-17,PT,Curso Completo do Desenvolvedor Laravel,Development,Web Development
3296886,2021-02-17,PT,Docker Essencial para o Desenvolvedor,Development,Development Tools
3337838,2021-02-17,PT,"Flutter, TDD, Clean Architecture, SOLID e Design Patterns",Development,Mobile Development
2671772,2021-02-17,EN,Cisco Identity Services Engine (ISE) - Deep Dive,IT Operations,Network & Security
3346204,2021-02-17,EN,"Reverse Engineering 4: Software Protection",IT Operations,Network & Security
1158720,2021-02-17,EN,SAP ABAP in BW: Core ABAP Training,Development,Development Tools
3655934,2021-02-17,EN,ServiceNow IT Service Management (CIS - ITSM) Practice Tests,IT Operations,IT Certifications
3194992,2021-02-17,EN,ServiceNow ITSM Processes,IT Operations,Operating Systems & Servers
3440158,2021-02-17,EN,Android Material UI Design Masterclass with Adobe Xd,Design,User Experience Design
2099870,2021-02-17,EN,"Liferay for Beginners Create Your Website Without Coding",Development,Web Development
2633560,2021-02-17,ES,"Introducción a Magento Open Source eCommerce 2",Personal Development,Entrepreneurship
1564910,2021-02-17,EN,"Financial Accounting-Adjusting Entries & Financial Statement",Finance & Accounting,Accounting
3294444,2021-02-17,EN,Reverse Engineering 3: x64dbg Graphical Static Analysis,IT Operations,Network & Security
3486498,2021-02-17,EN,"Reverse Engineering 2: Windows GUI Programs",Development,Development Tools
3211545,2021-02-17,EN,"Reverse Engineering 1: x64dbg Debugger for Beginners",Development,Development Tools
1614930,2021-02-16,EN,Financial Accounting – Subsidiary Ledgers & Special Journals,Finance & Accounting,Accounting
2452746,2021-02-16,DE,"	Medienrecht, Urheberrecht und die DSGVO verstehen",Marketing,Digital Marketing
3670600,2021-02-16,DE,"Fortgeschrittenes CSS & SASS: Animationen, Flexbox, Grid,…",Development,Web Development
3683216,2021-02-16,DE,Schwierige Gespräche führen im Beruf: Konfliktmanagement,Leadership & Management,Leadership
3764248,2021-02-16,DE,7 Führungsstile und die 5 Rollen einer Führungskraft,Leadership & Management,Leadership
3587862,2021-02-16,EN,ITIL 4 Foundation Exam Prep / Practice Tests (updated 2021),IT Operations,IT Certifications
2619366,2021-02-15,FR,Notion: le meilleur outil de Productivité,Office Productivity,Collaboration
3657318,2021-02-15,FR,Zoom: votre outil de Visioconférence,Leadership & Management,Communication
3645699,2021-02-15,FR,"Fullstack JS - React, Node, Express, MongoDB & Stripe",Development,Web Development
3636900,2021-02-15,FR,Search Console : le guide complet - Pilotez votre SEO,Marketing,Search Engine Optimization
3759220,2021-02-15,FR,Emails professionnels. Écrivez de meilleurs mails au travail,Leadership & Management,Communication
3729700,2021-02-15,FR,Spark avec Python - Pratique avec le Big Data pour Débutants,Data Science,Big Data
3051304,2021-02-14,EN,"UiPath Test Automation",Development,Software Testing
3652198,2021-02-13,EN,Strongly Typed Next.js,Development,Web Development
2985506,2021-07-06,EN,"DevOps Deployment Automation with Terraform, AWS and Docker",Development,Development Tools
578328,2021-02-13,EN,Oracle Data Integrator (ODI) 12C - All Steps - Hands on,Development,Database Design & Development
3219257,2021-02-12,EN,"Next.JS with Sanity CMS - Serverless Blog App (w/ Vercel)",Development,Web Development
1679542,2021-02-12,EN,Quick Start to OpenSIPS 3.1,IT Operations,Operating Systems & Servers
3788336,2021-02-12,EN,Learn Apache Camel Framework with Spring Boot,Data Science,Big Data
3402748,2021-02-12,DE,"C++ Projekte für Fortgeschrittene: CMake, Tests und Tooling",Development,Development Tools
1760680,2021-02-11,EN,Business Model Canvas Masterclass: How Business Models Work,Leadership & Management,Strategy
2771132,2021-02-11,EN,Spark Project on Cloudera Hadoop(CDH) and GCP for Beginners,Cloud Computing,Cloud Development
3824326,2021-02-11,EN,AI-900 Azure AI Fundamentals Exam Prep In One Day - Jan 2021,Cloud Computing,Cloud Certification
3771684,2021-02-11,EN,ASP.NET Core 5.0 MVC The Beginners Guide To Becoming A Pro,Development,Web Development
3805684,2021-02-11,EN,Positive Self Talk - Affirmations & Mindset,Personal Development,Personal Growth
3709858,2021-02-11,EN,Watercolor Painting Landscapes For Beginners,Personal Development,Arts & Creativity
3644870,2021-02-11,EN,AWS Certified Solution Architect Associate 1625 Exam Review,Cloud Computing,Cloud Certification
2776598,2021-02-11,EN,Creative Writing: how to write a novel. The full course.,Personal Development,Arts & Creativity
2415988,2021-02-10,EN,Industrial Pneumatics - Basics (best online course),Personal Development,Hobbies
3780436,2021-02-10,EN,Testing React with Jest and Testing Library,Development,Software Testing
3300394,2021-02-09,EN,AZ-304: Microsoft Azure Architect Design Practice Tests,IT Operations,IT Certifications
3563469,2021-02-09,EN,BigQuery for Big data engineers - Master Big Query Internals,IT Operations,IT Certifications
3340536,2021-02-09,EN,SAP Analytics Cloud(C_SAC_2021) : Exam questions,Cloud Computing,Cloud Certification
3035516,2021-02-09,EN,Program Management Interview Course,Workplace & Human Resources,Talent Management
726250,2021-02-09,EN,"Effective Communication for Healthcare Leaders",Personal Development,Leadership
78858,2021-02-09,EN,"The US Healthcare Industry: Changes and Opportunities
",Leadership & Management,Strategy
2997692,2021-02-08,EN,"Serverless Framework Bootcamp: Node.js, AWS & Microservices",Cloud Computing,IT Certifications
3014868,2021-02-08,EN,Pass MB-210 - Microsoft Dynamics 365 Sales On Your First Try,IT Operations,IT Certifications
2017128,2021-02-08,EN,Getting Started In Apple Motion 5,IT Operations,IT Certifications
688088,2021-02-07,EN,"Artist Management for the Music Business",Personal Development,Arts & Creativity
1905484,2021-02-07,EN,Cisco ACI (Application Centric Infrastructure) for Beginners,IT Operations,Network & Security
3582872,2021-02-07,EN,"Complete Investing Course (Stocks, ETFs, Index/Mutual Funds)",Finance & Accounting,Financial Modeling & Analysis
593564,2021-02-07,EN,How To Get a Record Deal & Navigate The Music Industry,Personal Development,Personal Growth
2835640,2021-02-07,EN,Aerospace Engineering: Aircraft Systems and Avionics,Project Management & Operations,Operations Management
1816184,2021-02-07,EN,Gas Absorption & Stripping in Chemical Engineering,Project Management & Operations,Operations Management
714188,2021-02-07,EN,"Fixed Income Valuation and Analysis, CFA L2",Finance & Accounting,Financial Modeling & Analysis
3444546,2021-02-06,EN,"F5 201 Exam Preparation - Complete Course w/ Practice Exams",IT Operations,IT Certifications
2399802,2021-02-05,EN,Calculus 1 with the Math Sorcerer,Data Science,Analytics
3709974,2021-02-05,EN,CompTIA A+ (220-1002) Practice Exams (Over 500 questions!),IT Operations,IT Certifications
3723274,2021-02-05,EN,Practice Exams: AWS Certified SysOps Administrator Associate,Cloud Computing,Cloud Certification
3527932,2021-02-05,EN,Palo Alto Security Administrator - Part 2 PCNSA (EDU-210),IT Operations,Network & Security
3381688,2021-02-05,EN,Palo Alto Security Administrator - Part 1 PCNSA (EDU-210),IT Operations,Network & Security
3618082,2021-02-05,EN,Palo Alto Firewall PCNSE New V9 & V10 Training,IT Operations,Network & Security
3299942,2021-02-05,EN,PCNSA - Palo Alto Practice tests (111 questions to practice),IT Operations,Network & Security
1723712,2021-02-05,ES,Gestionar la Calidad del Código Fuente con SonarQube,Development,Development Tools
3266512,2021-02-05,ES,Gestión Continua de la Calidad del Software con SonarQube.,Development,Development Tools
3702822,2021-02-05,EN,Selenium Design Patterns/Best Practices for Framework Design,Design,User Experience Design
3211579,2021-02-04,EN,AZ-303: Microsoft Azure Architect Technologies Practice Test,IT Operations,IT Certifications
3782254,2021-02-04,EN,Create a Third-Person Player Character Controller,Development,Game Development
780112,2021-02-04,EN,College Mandarin Chinese on Your Own advanced Level 1,Personal Development,Language Learning
3256626,2021-02-04,EN,Learn Advanced Java,IT Operations,Development Tools
3560337,2021-02-04,EN,Introduction to Futures & Options trading- A 360 degree view,Finance & Accounting,Investing & Trading
2066127,2021-02-04,EN,ProfitProphet™ Swing Trading | Swing Trading Path to Profit,Finance & Accounting,Investing & Trading
810058,2021-02-04,EN,"Business Chinese",Personal Development,Language Learning
3460688,2021-02-04,EN,Apache Spark 3 - Real-time Stream Processing using Scala,Development,Big Data
1594508,2021-02-03,PT,Aprenda Unity - 2D Definitivo,Development,Game Development
2929282,2021-02-03,EN,How to Start a Business – Sustainably in 2021,Personal Development,Entrepreneurship
3639332,2021-02-03,PT,Elasticsearch 7 e Elastic Stack: o Curso Completo!,Data Science,Big Data
3702122,2021-02-03,PT,Design Patterns com C# - Entendendo Padrões de Projetos,Development,Programming Languages
1344600,2021-02-03,EN,"Linux Performance Monitoring & Analysis",IT Operations,Operating Systems & Servers
3387948,2021-02-03,EN,Zero to Hero with Windows Virtual Desktop WVD,IT Operations,Operating Systems & Servers
3699718,2021-02-03,EN,[NEW] MS-900 Microsoft 365 Fundamentels-5 practice tests,IT Operations,IT Certifications
3397204,2021-02-02,EN,"SAP - C_CPE_12 Certification - Practice Questions",Sales,Sales Skills & Tools
3762806,2021-02-02,EN,AWS Certified Security Specialty Latest 2021 Practice Tests,IT Operations,IT Certifications
3355948,2021-02-02,EN,"SAP Analytics Cloud {C_SAC_2021} - Material and Q&A Dumps",Sales,Sales Skills & Tools
3571071,2021-02-02,EN,Mockito: Next-Level Java Unit Testing,Development,Software Testing
3025098,2021-02-02,EN,"DevOps Catalog, Patterns, And Blueprints",Development,Development Tools
2317328,2021-02-02,EN,Augmented Reality in Depth 101,Development,Mobile Development
3180534,2021-02-02,EN,Appium Mobile Automation - Android & iOS + Frameworks + CICD,Development,Development Tools
2551073,2021-02-02,EN,JavaScript - Marathon Interview Questions Series 2021,IT Operations,IT Certifications
3267250,2021-02-02,ES,CURSO CSS3 [Aprende y DOMINA CSS3 desde cero a avanzado],Design,Web Design
3038260,2021-02-01,EN,How Sustainability is Changing The Financial Sector,Finance & Accounting,Corporate Finance
3161036,2021-02-01,EN,Jaeger - Distributed Tracing for Cloud Native Applications,Development,Web Development
3633804,2021-02-01,EN,How to Learn: Effective Approaches for Self-Guided Learning,Personal Development,Personal Growth
3767186,2021-02-01,EN,AWS Certified DevOps Engineer Professional Practice Exams,IT Operations,IT Certifications
1721312,2021-02-01,PT,JMeter - Testes de performance,Development,Development Tools
2126948,2021-02-01,EN,"NativeScript + Angular: Build Native iOS, Android & Web Apps",Development,Mobile Development
2596694,2021-02-01,EN,AZ-400: Designing Implementing Microsoft DevOps Soln: Test,IT Operations,IT Certifications
2853038,2021-01-31,EN,Beginners Masterclass into Internet of Things,IT Operations,IT Certifications
3655146,2021-01-31,EN,MERN Stack E-Commerce Mobile App with React Native [2021],Development,Mobile Development
3551562,2021-01-30,EN,"Zero to Hero in Lightning Web Components",Development,Web Development
2025800,2021-01-30,EN,"Building Structures in Portuguese - Structure 1",Personal Development,Language Learning
2783402,2021-01-30,EN,The Absolute Beginners Guide to Information Technology 2020,IT Operations,IT Certifications
3714254,2021-01-30,EN,SAP Basis Essential Training,Office Productivity,Development Tools
3520590,2021-01-29,EN,SAP COPA Controlling & Profitability Analysis S/4 HANA 1909,Finance & Accounting,Accounting Software
3386602,2021-01-29,EN,SAP Extended Warehouse Management - Fundamentals of SAP EWM,IT Operations,Operating Systems & Servers
2514550,2021-01-29,EN,SAP S/4HANA - Learn ABAP Programming model for SAP S/4 HANA,Development,Programming Languages
1789086,2021-01-29,EN,SAP ABAP on HANA +HANA Modelling for Beginners with Hands-On,Development,Programming Languages
3560791,2021-01-29,EN,WebSphere 8.5 Administration - Hands-On & Practical,IT Operations,IT Certifications
3627402,2021-01-29,EN,Practice Tests for IBM Websphere Certification Exams,IT Operations,IT Certifications
44225,2021-01-29,EN,Build Your Own RealTime OS (RTOS) From Ground Up™ on ARM 2,IT Operations,Hardware
3169510,2021-01-29,EN,Master Modern Security and Cryptography by Coding in Python,IT Operations,Network & Security
1446160,2021-01-29,EN,Build Your Own RealTime OS (RTOS) From Ground Up™ on ARM 1,IT Operations,Hardware
1466432,2021-01-29,EN,Modern Copywriting: Writing copy that sells in 2021,Marketing,Content Marketing
3437374,2021-01-29,EN,ServiceNow Predictive Intelligence (PI): Micro-Certification,IT Operations,IT Certifications
1315204,2021-01-29,JP,作って覚えるアンリアルエンジン【Unreal Engine 4】～ダンジョンゲーム編～,Development,Game Development
1269406,2021-01-29,JP,はじめてのアンリアルエンジン【Unreal Engine 4】入門チュートリアル講座,Development,Game Development
2672672,2021-01-29,JP,今からでも基礎から学べるPythonによる自然言語処理（NLP）：現役データサイエンティストが教える「日本語」文書分類,Data Science,Machine Learning
3471832,2021-01-29,JP,米シリコンバレーDevOps監修！AWS超入門(優しい図解、クラウドプラクティショナ以上SAA未満)とTerraform,IT Operations,Network & Security
1004990,2021-01-29,JP,[初心者]アニメで学ぶ、情報セキュリティとサイバー攻撃の恐怖,IT Operations,Network & Security
2016490,2021-01-29,JP,[今更聞けない！] 損しないための社会人マナー・ビジネスマナー講座,Leadership & Management,Communication
3624588,2021-01-29,JP,BERTによる自然言語処理を学ぼう！ -Attention、TransformerからBERTへとつながるNLP技術-,Data Science,Machine Learning
3713682,2021-01-29,JP,C#でラムダ式を書く方法Part2【LINQのクエリ構文とラムダ式マスター編】,Development,Programming Languages
3609176,2021-01-29,JP,聞き手に「伝わる」ためのPowerPoint（パワーポイント）資料作成のファース,Office Productivity,Presentations
3683834,2021-01-29,JP,C#でラムダ式を書く方法Part1【基礎編】,Development,Programming Languages
3461980,2021-01-29,JP,【Go入門】Golang(Go言語)基礎〜応用 + 各種ライブラリ+ webアプ,Development,Programming Languages
3388878,2021-01-29,JP,9万回視聴！TOEIC940点者によるTOEIC攻略集中ゼミ,Personal Development,Language Learning
3617880,2021-01-29,JP,【Python・PyAutoGUI】オリジナル業務効率化（RPA）ツールを作って,Development,Programming Languages
3062302,2021-01-29,JP,たっぷりの練習問題を楽しみながら学ぶPython講座,Development,Programming Languages
3339148,2021-01-29,JP,【世界で30万人が受講】After Effects CC マスタークラス: Af,Design,Design Tools
2656602,2021-01-29,JP,TOEIC(R) L&R テスト 730点突破！徹底復習講座,Personal Development,Language Learning
3488786,2021-01-29,JP,【Nocode】1時間半でBubbleの基礎を学ぼう（2020）,Development,Programming Languages
3563683,2021-01-29,JP,これだけでDBマスター！データベース基礎からAmazon RDS構築・管理を網羅,Cloud Computing,Cloud Certification
2645784,2021-01-29,JP,やさしい実用統計 Pythonによるデータ分析入門,Data Science,Analytics
3412518,2021-01-29,JP,【Vue.js】じっくりとことんやってみよう【超初心者から脱初心者へレベルアップ,Development,Programming Languages
3513048,2021-01-29,JP,C#のWindowsフォームでMVVMをする方法：一緒に作るWindowフォーム,Development,Programming Languages
3478764,2021-01-29,JP,C#でサービスプログラムを作成して 処理を自動化する方法,Development,Programming Languages
3404504,2021-01-29,JP,データベース講座１：データベース論理設計,Development,Database Design & Development
3243248,2021-01-29,JP,【初心者歓迎！】Djangoを使ってWebアプリケーションを作ろう（ver3対応,Development,Web Development
3357482,2021-01-29,JP,SQLServerのインデックスを理解して検索を速くする方法,Development,Database Design & Development
3013726,2021-01-29,JP,【完全初心者向け】絶対に挫折させないPython入門講座,Development,Programming Languages
3091144,2021-01-29,JP,ピーコックアンダーソンのプログラマー仕事の流儀,Office Productivity,Operations Management
2908274,2021-01-29,JP,Microsoft Power BI Desktop 0 to Hero 入門,Data Science,Analytics
2845524,2021-01-29,JP,JavaScriptをとことんやってみよう【超初心者から脱初心者へレベルアップ】,Development,Programming Languages
2643990,2021-01-29,JP,はじめての Kotlin【Java 知らなくてOK！丁寧な解説で Android,Development,Mobile Development
2808253,2021-01-29,EN,QC201 : Advanced Math for Quantum Computing,Development,Software Engineering
3382642,2021-01-28,EN,Taking the Work Out of Networking,Leadership & Management,Communication
972716,2021-01-28,EN,Effective Communication Skills: Stakeholder Analysis,Project Management & Operations,Project Management Fundamentals
3483734,2021-01-28,ES,Data Science aplicado a Negocios | 6 Casos de Estudio Reales,Data Science,Analytics
2432502,2021-01-28,ES,Python A-Z: Python para Data Science con Ejercicios Reales!,Data Science,Big Data
3581573,2021-01-28,ES,Guía de Google Cloud Platform | Laboratorios | Cuestionarios,Cloud Computing,Cloud Fundamentals
3581259,2021-01-28,ES,Feedback - Cómo Dar y Recibir Retroalimentación Constructiva,Leadership & Management,Communication
517536,2021-01-28,ES,Curso de Email Marketing y Automatizaciones con Mailchimp,Marketing,Content Marketing
3518028,2021-01-28,ES,Crea Dashboards con Google Data Studio y Google Analytics,Data Science,Data Visualization
1363082,2021-01-28,ES,Producción de Videos: el Entrenamiento Absoluto,Design,Design Tools
3343630,2021-01-28,ES,La Guía de Jenkins: ¡De Cero a Experto! | Enero 2021,Development,Development Tools
3128814,2021-01-28,ES,Curso de Marketing DIgital para principiantes,Marketing,Digital Marketing
2440050,2021-01-28,ES,Todo sobre Marketing. Desde las bases al Marketing Digital.,Marketing,Digital Marketing
3382664,2021-01-28,ES,Análisis de Estados Financieros: Crucial Business Analytics,Finance & Accounting,Financial Modeling & Analysis
120058,2021-01-28,ES,Cisco CCNA 200-301 en español,IT Operations,IT Certifications
3583146,2021-01-28,ES,Certificación LPI Linux Essentials: Temario oficial completo,IT Operations,IT Certifications
2647192,2021-01-28,ES,Curso de Inglés elemental nivel A1,Personal Development,Language Learning
3401882,2021-01-28,ES,Portugués de Brasil básico para hispanohablantes,Personal Development,Language Learning
3581469,2021-01-28,ES,Liderazgo - Manual del Líder Remoto,Leadership & Management,Leadership
3715612,2021-01-28,ES,Liderando reuniones laborales eficientes,Leadership & Management,Leadership
3610262,2021-01-28,ES,Liderazgo y Gestión de Equipos - Estilos y Estrategias,Leadership & Management,Leadership
2783902,2021-01-28,ES,Machine Learning con Python. Aprendizaje Automático Avanzado,Data Science,Machine Learning
2556762,2021-01-28,ES,Liderazgo y Gestión de Equipos - Nivel Avanzado 2021,Leadership & Management,Management
3336184,2021-01-28,ES,Aprende Google Analytics y Certificate,Marketing,Marketing Analytics & Automation
2618828,2021-01-28,ES,Desarrollo de apps para iOS 13 con SwiftUI y Swift 5.2,Development,Mobile Development
3590654,2021-01-28,ES,Curso de Android con Kotlin: Intensivo y práctico desde cero,Development,Mobile Development
3600428,2021-01-28,ES,Clone de UBER utilizando Android Studio y Firebase (Parte 2),Development,Mobile Development
3483216,2021-01-28,ES,WhatsApp Clone App utilizando Android y Firebase,Development,Mobile Development
1692790,2021-01-28,ES,Android Completo con Kotlin: Aprende creando apps,Development,Mobile Development
2425340,2021-01-28,ES,Curso MVVM Android La Arquitectura recomendada por Android,Development,Mobile Development
1838274,2021-01-28,ES,Configuración básica de switches Cisco para principiantes,IT Operations,Network & Security
3637674,2021-01-28,ES,"Hacking Wifi. Ataque, Defensa y Expulsión de intrusos",IT Operations,Network & Security
3618268,2021-01-28,ES,Fundamentos de Redes. Como se realizan las Comunicaciones.-,IT Operations,Network & Security
3700988,2021-01-28,ES,Implementación NIST Cybersecurity Framework,IT Operations,Network & Security
2444074,2021-01-28,ES,"C# + SQL SERVER en Windows Form (ADO.NET , CRUD , Impresión)",IT Operations,Operating Systems & Servers
3608436,2021-01-28,ES,Facebook Ads 2021 - 0% Humo - Campañas que VENDEN,Marketing,Paid Advertising
2675212,2021-01-28,ES,Programacion Orientada a Objetos con Java y Netbeans,Development,Programming Languages
2795210,2021-01-28,ES,.NET Core C# EF y MVC: Crea una App completa desde cero,Development,Programming Languages
2257566,2021-01-28,ES,Sistema Asistencia Moderno en C#-Sql con Huella Dactilar,Development,Programming Languages
3059118,2021-01-28,ES,React JS: Aprende React JS desde cero con ejemplos prácticos,Development,Programming Languages
3681792,2021-01-28,ES,Curso definitivo para aprender a programar en Android,Development,Programming Languages
1923378,2021-01-28,ES,"Publicidad en Google, Fundamentos de Marketing en Google Ads",Marketing,Search Engine Optimization
2635738,2021-01-28,ES,Redacción Profesional de Artículos SEO,Marketing,Search Engine Optimization
2517302,2021-01-28,ES,Masterclass de Google SEO: Posiciónate Alto con un Mejor SEO,Marketing,Search Engine Optimization
3654148,2021-01-28,ES,Algoritmos y Estructuras de Datos,Development,Software Engineering
2588072,2021-01-28,ES,Microsoft Excel - Análisis de Datos con Tablas Dinámicas,Office Productivity,Spreadsheets
3574703,2021-01-28,ES,Power Query - Transformación de datos en Excel y Power BI,Office Productivity,Spreadsheets
2789432,2021-01-28,ES,Curso #1 en Design Thinking como crear productos y servicios,Leadership & Management,Strategy
2755348,2021-01-28,ES,Selección IT y Marketing para Reclutamiento,Human Resources,Talent Management
2798700,2021-01-28,ES,Adobe XD - UX UI Fundamentos de la Experiencia de Usuario,Design,User Experience Design
3662358,2021-01-28,ES,Angular: De cero a experto - ( Edición 2021 ),Development,Web Development
1184016,2021-01-28,ES,Desarrollo frontend con Angular 4 y backend con Symfony 3.3,Development,Web Development
1658542,2021-01-28,ES,Django y Flask - Desarrollo Web Profesional con Python,Development,Web Development
1609512,2021-01-28,ES,Sistema de venta en PHP 8 POO MVC con MySQL PDO full stack,Development,Web Development
2780914,2021-01-28,ES,AWS Certified Cloud Practitioner 2020 Exams,Cloud Computing,Cloud Certification
2806027,2021-01-28,ES,TABLEAU 10 (A-Z): Crea Impactantes DASHBOARDS Interactivos,Data Science,Data Visualization
550142,2021-01-28,ES,Microsoft Access Básico e Intermedio + Certificado,IT Operations,Database Administration
